STARTDATE,HZ,VPM
05-08-2025 14:48,49.869141,411.1558817
05-08-2025 14:48,49.905964,409.6564853
05-08-2025 14:48,49.921017,404.7569902
05-08-2025 14:48,49.899639,400.3009967
05-08-2025 14:48,49.870556,399.5829656
05-08-2025 14:48,49.837944,403.2998166
05-08-2025 14:48,49.843388,408.6427864
05-08-2025 14:48,49.875004,411.3037156
05-08-2025 14:48,49.910995,409.234122
05-08-2025 14:48,49.920879,404.0812089
05-08-2025 14:48,49.896847,399.8786064
05-08-2025 14:48,49.864479,399.7730223
05-08-2025 14:48,49.836716,403.9122636
05-08-2025 14:48,49.846359,409.2552334
05-08-2025 14:48,49.881893,411.4726609
05-08-2025 14:48,49.915398,408.7906203
05-08-2025 14:48,49.920822,403.3420394
05-08-2025 14:48,49.893597,399.3506591
05-08-2025 14:48,49.861279,399.8152722
05-08-2025 14:48,49.83474,404.4402109
05-08-2025 14:48,49.850208,409.6353739
05-08-2025 14:48,49.886059,411.3670769
05-08-2025 14:48,49.918236,408.2415345
05-08-2025 14:48,49.917774,402.7718422
05-08-2025 14:48,49.890961,399.1817138
05-08-2025 14:48,49.85704,400.0475788
05-08-2025 14:48,49.829338,404.9892967
05-08-2025 14:48,49.852318,410.3322666
05-08-2025 14:48,49.890903,411.7261059
05-08-2025 14:48,49.922138,408.0937006
05-08-2025 14:48,49.915176,402.455063
05-08-2025 14:48,49.888199,399.0761297
05-08-2025 14:48,49.853298,400.4488306
05-08-2025 14:48,49.833202,405.5594939
05-08-2025 14:48,49.855366,410.606823
05-08-2025 14:48,49.895149,411.4726609
05-08-2025 14:48,49.922565,407.5657533
05-08-2025 14:48,49.912247,402.1594222
05-08-2025 14:48,49.885269,399.245075
05-08-2025 14:48,49.850727,400.9978894
05-08-2025 14:48,49.836941,406.1085797
05-08-2025 14:48,49.860184,410.606823
05-08-2025 14:48,49.900337,410.9447136
05-08-2025 14:48,49.92247,406.8477222
05-08-2025 14:48,49.908783,401.6103364
05-08-2025 14:48,49.880394,399.2872978
05-08-2025 14:48,49.847622,401.5469752
05-08-2025 14:48,49.840496,406.7632495
05-08-2025 14:48,49.864265,410.8602409
05-08-2025 14:48,49.89983,410.5645731
05-08-2025 14:48,49.918961,406.277525
05-08-2025 14:48,49.90559,401.2935572
05-08-2025 14:48,49.881786,399.3717705
05-08-2025 14:48,49.847919,401.9904769
05-08-2025 14:48,49.841499,407.2911969
05-08-2025 14:48,49.867897,411.1770202
05-08-2025 14:48,49.902988,410.4378777
05-08-2025 14:48,49.92128,405.7284392
05-08-2025 14:48,49.902889,400.8078327
05-08-2025 14:48,49.876503,399.3928819
05-08-2025 14:48,49.845249,402.4973128
05-08-2025 14:48,49.845783,407.8402827
05-08-2025 14:48,49.872448,411.1981316
05-08-2025 14:48,49.906803,409.9310147
05-08-2025 14:48,49.920372,405.0948808
05-08-2025 14:48,49.900444,400.4910534
05-08-2025 14:48,49.872166,399.5618542
05-08-2025 14:48,49.844547,403.06751
05-08-2025 14:48,49.847836,408.3471456
05-08-2025 14:48,49.877182,411.3459655
05-08-2025 14:48,49.910629,409.5931241
05-08-2025 14:48,49.920547,404.5669334
05-08-2025 14:48,49.899067,400.1742742
05-08-2025 14:48,49.869492,399.604077
05-08-2025 14:48,49.842842,403.4687619
05-08-2025 14:48,49.850185,408.8539816
05-08-2025 14:48,49.883144,411.3670769
05-08-2025 14:48,49.912971,409.1285109
05-08-2025 14:48,49.919506,403.9755978
05-08-2025 14:48,49.894218,399.9208563
05-08-2025 14:48,49.866047,399.9842175
05-08-2025 14:48,49.842613,404.1023203
05-08-2025 14:48,49.85424,409.234122
05-08-2025 14:48,49.885235,411.3037156
05-08-2025 14:48,49.914753,408.7906203
05-08-2025 14:48,49.916946,403.7010684
05-08-2025 14:48,49.89275,399.8786064
05-08-2025 14:48,49.863029,400.2165241
05-08-2025 14:48,49.841808,404.5880448
05-08-2025 14:48,49.855057,409.6142355
05-08-2025 14:48,49.889153,411.3881883
05-08-2025 14:48,49.917629,408.4738411
05-08-2025 14:48,49.914452,403.2153439
05-08-2025 14:48,49.890385,399.7096611
05-08-2025 14:48,49.858559,400.5333033
05-08-2025 14:48,49.842419,405.1371306
05-08-2025 14:48,49.859428,409.9521261
05-08-2025 14:48,49.894379,411.1558817
05-08-2025 14:48,49.918377,407.8614211
05-08-2025 14:48,49.911701,402.6873695
05-08-2025 14:48,49.892235,399.5618542
05-08-2025 14:48,49.859108,400.8500825
05-08-2025 14:48,49.838524,405.6439666
05-08-2025 14:48,49.855885,410.3111552
05-08-2025 14:48,49.893711,411.0925475
05-08-2025 14:48,49.920635,407.4179194
05-08-2025 14:48,49.916004,402.2438948
05-08-2025 14:48,49.88839,399.4773816
05-08-2025 14:48,49.8568,401.1457233
05-08-2025 14:48,49.838528,406.1508025
05-08-2025 14:48,49.859467,410.6279344
05-08-2025 14:48,49.896877,410.965825
05-08-2025 14:48,49.923351,406.9533063
05-08-2025 14:48,49.912743,401.7792817
05-08-2025 14:48,49.885067,399.4140203
05-08-2025 14:48,49.851185,401.6314478
05-08-2025 14:48,49.841957,406.7421381
05-08-2025 14:48,49.863979,410.7968797
05-08-2025 14:48,49.901665,410.5223503
05-08-2025 14:48,49.923309,406.2986364
05-08-2025 14:48,49.908634,401.3780298
05-08-2025 14:48,49.881279,399.5196044
05-08-2025 14:48,49.849064,402.1594222
05-08-2025 14:48,49.842762,407.3545581
05-08-2025 14:48,49.868469,411.0291863
05-08-2025 14:48,49.90522,410.353378
05-08-2025 14:48,49.924133,405.9396344
05-08-2025 14:48,49.906345,401.2090845
05-08-2025 14:48,49.87878,399.6885497
05-08-2025 14:48,49.848019,402.455063
05-08-2025 14:48,49.845818,407.5235034
05-08-2025 14:48,49.872631,410.9024638
05-08-2025 14:48,49.90797,409.9310147
05-08-2025 14:48,49.922451,405.4750213
05-08-2025 14:48,49.903687,401.0190278
05-08-2025 14:48,49.875816,399.8997448
05-08-2025 14:48,49.846889,402.9830373
05-08-2025 14:48,49.848587,407.9670052
05-08-2025 14:48,49.875126,411.0080748
05-08-2025 14:48,49.911186,409.6775967
05-08-2025 14:48,49.922249,405.052658
05-08-2025 14:48,49.901733,400.7655828
05-08-2025 14:48,49.872444,400.0475788
05-08-2025 14:48,49.843334,403.5321231
05-08-2025 14:48,49.850281,408.6005636
05-08-2025 14:48,49.880707,411.219243
05-08-2025 14:48,49.913624,409.4241788
05-08-2025 14:48,49.922619,404.6302677
05-08-2025 14:48,49.898628,400.4910534
05-08-2025 14:48,49.869446,400.1320514
05-08-2025 14:48,49.842903,403.9122636
05-08-2025 14:48,49.852478,408.9173428
05-08-2025 14:48,49.881653,411.2614928
05-08-2025 14:48,49.912395,409.0440383
05-08-2025 14:48,49.919952,404.0812089
05-08-2025 14:48,49.898136,400.1953856
05-08-2025 14:48,49.869156,400.2587469
05-08-2025 14:48,49.843887,404.3557383
05-08-2025 14:48,49.854649,409.4241788
05-08-2025 14:48,49.885361,411.4093267
05-08-2025 14:48,49.915318,408.7906203
05-08-2025 14:48,49.918182,403.679957
05-08-2025 14:48,49.895954,399.9842175
05-08-2025 14:48,49.866756,400.4065808
05-08-2025 14:48,49.845364,404.6302677
05-08-2025 14:48,49.855106,409.5720127
05-08-2025 14:48,49.889198,411.219243
05-08-2025 14:48,49.915524,408.3260072
05-08-2025 14:48,49.917236,403.2787052
05-08-2025 14:48,49.892933,399.857495
05-08-2025 14:48,49.864391,400.5966375
05-08-2025 14:48,49.843456,405.0104081
05-08-2025 14:48,49.858055,409.740958
05-08-2025 14:48,49.890636,411.0925475
05-08-2025 14:48,49.917374,407.9881166
05-08-2025 14:48,49.914616,402.9196761
05-08-2025 14:48,49.890244,399.7307995
05-08-2025 14:48,49.860985,400.7867213
05-08-2025 14:48,49.844887,405.3694372
05-08-2025 14:48,49.859978,410.0154873
05-08-2025 14:48,49.893814,411.0291863
05-08-2025 14:48,49.919765,407.6713373
05-08-2025 14:48,49.911777,402.5606741
05-08-2025 14:48,49.888802,399.5829656
05-08-2025 14:48,49.85783,400.9556666
05-08-2025 14:48,49.8442,405.7706891
05-08-2025 14:48,49.861279,410.3322666
05-08-2025 14:48,49.897339,411.1136589
05-08-2025 14:48,49.921257,407.4390308
05-08-2025 14:48,49.911961,402.1594222
05-08-2025 14:48,49.888252,399.245075
05-08-2025 14:48,49.856998,400.7867213
05-08-2025 14:48,49.841576,405.8551617
05-08-2025 14:48,49.862461,410.606823
05-08-2025 14:48,49.899242,411.2614928
05-08-2025 14:48,49.924145,407.3545581
05-08-2025 14:48,49.911354,401.9271156
05-08-2025 14:48,49.886322,399.0761297
05-08-2025 14:48,49.854279,400.9134167
05-08-2025 14:48,49.840935,406.1719409
05-08-2025 14:48,49.865112,410.9024638
05-08-2025 14:48,49.90052,411.3248541
05-08-2025 14:48,49.923409,407.2067242
05-08-2025 14:48,49.910816,401.9060042
05-08-2025 14:48,49.883953,399.2028252
05-08-2025 14:48,49.8517,401.1668347
05-08-2025 14:48,49.839058,406.4464703
05-08-2025 14:48,49.858593,410.9447136
05-08-2025 14:48,49.899811,411.1558817
05-08-2025 14:48,49.924305,406.9744447
05-08-2025 14:48,49.915138,401.6948091
05-08-2025 14:48,49.886349,399.2661864
05-08-2025 14:48,49.852413,401.4836139
05-08-2025 14:48,49.838882,406.8477222
05-08-2025 14:48,49.862438,411.1347703
05-08-2025 14:48,49.901882,410.965825
05-08-2025 14:48,49.925278,406.6154156
05-08-2025 14:48,49.910778,401.4836139
05-08-2025 14:48,49.883148,399.4140203
05-08-2025 14:48,49.850849,401.9271156
05-08-2025 14:48,49.841709,407.1645014
05-08-2025 14:48,49.866444,411.0291863
05-08-2025 14:48,49.902412,410.606823
05-08-2025 14:48,49.924133,406.2352752
05-08-2025 14:48,49.909012,401.3146686
05-08-2025 14:48,49.882721,399.4773816
05-08-2025 14:48,49.847786,402.1383108
05-08-2025 14:48,49.842113,407.4812806
05-08-2025 14:48,49.868259,411.3248541
05-08-2025 14:48,49.907093,410.5856845
05-08-2025 14:48,49.925476,405.9396344
05-08-2025 14:48,49.908291,400.976778
05-08-2025 14:48,49.880371,399.3295477
05-08-2025 14:48,49.845707,402.2861177
05-08-2025 14:48,49.841911,407.6713373
05-08-2025 14:48,49.871624,411.3670769
05-08-2025 14:48,49.908077,410.3956278
05-08-2025 14:48,49.924889,405.6862164
05-08-2025 14:48,49.906937,400.8711939
05-08-2025 14:48,49.877609,399.4773816
05-08-2025 14:48,49.845078,402.5395627
05-08-2025 14:48,49.844872,407.8614211
05-08-2025 14:48,49.873142,411.3037156
05-08-2025 14:48,49.909012,410.2055711
05-08-2025 14:48,49.924976,405.4327714
05-08-2025 14:48,49.905186,400.7022486
05-08-2025 14:48,49.875019,399.498493
05-08-2025 14:48,49.844269,402.6662581
05-08-2025 14:48,49.846008,408.009228
05-08-2025 14:48,49.874256,411.3248541
05-08-2025 14:48,49.911831,410.0366258
05-08-2025 14:48,49.923203,405.3271873
05-08-2025 14:48,49.903648,400.7444714
05-08-2025 14:48,49.874954,399.6463269
05-08-2025 14:48,49.844402,402.8352034
05-08-2025 14:48,49.84668,408.0514778
05-08-2025 14:48,49.875999,411.219243
05-08-2025 14:48,49.911697,409.9310147
05-08-2025 14:48,49.922333,405.2638261
05-08-2025 14:48,49.904476,400.7867213
05-08-2025 14:48,49.87751,399.6885497
05-08-2025 14:48,49.849171,402.7718422
05-08-2025 14:48,49.848427,407.9036439
05-08-2025 14:48,49.872166,411.1347703
05-08-2025 14:48,49.905766,409.9943759
05-08-2025 14:48,49.920696,405.41166
05-08-2025 14:48,49.902729,400.9134167
05-08-2025 14:48,49.876633,399.7941338
05-08-2025 14:48,49.84713,402.9407875
05-08-2025 14:48,49.849171,408.0303664
05-08-2025 14:48,49.87331,411.1558817
05-08-2025 14:48,49.907742,409.8676534
05-08-2025 14:48,49.919315,405.2427147
05-08-2025 14:48,49.90102,400.8500825
05-08-2025 14:48,49.875271,399.8786064
05-08-2025 14:48,49.848595,403.0463986
05-08-2025 14:48,49.848038,408.1148391
05-08-2025 14:48,49.875729,411.1558817
05-08-2025 14:48,49.907406,409.7831808
05-08-2025 14:48,49.919312,405.1159922
05-08-2025 14:48,49.900505,400.7022486
05-08-2025 14:48,49.87405,399.7519109
05-08-2025 14:48,49.846634,403.0252872
05-08-2025 14:48,49.849144,408.1781733
