STARTDATE,HZ,VPM
21-11-2025 11:13,49.94302,405.5172441
21-11-2025 11:13,49.947628,405.5806053
21-11-2025 11:13,49.946472,405.5383825
21-11-2025 11:13,49.945797,405.5383825
21-11-2025 11:13,49.94492,405.5594939
21-11-2025 11:13,49.950539,405.4961327
21-11-2025 11:13,49.942757,405.4961327
21-11-2025 11:13,49.947472,405.5383825
21-11-2025 11:13,49.947266,405.5383825
21-11-2025 11:13,49.94593,405.4750213
21-11-2025 11:13,49.946114,405.4961327
21-11-2025 11:13,49.945923,405.5172441
21-11-2025 11:13,49.947506,405.4961327
21-11-2025 11:13,49.94622,405.5172441
21-11-2025 11:13,49.945732,405.5383825
21-11-2025 11:13,49.949894,405.4961327
21-11-2025 11:13,49.942593,405.5172441
21-11-2025 11:13,49.948994,405.5594939
21-11-2025 11:13,49.946541,405.5383825
21-11-2025 11:13,49.944305,405.5383825
21-11-2025 11:13,49.948917,405.5594939
21-11-2025 11:13,49.944656,405.5594939
21-11-2025 11:13,49.946091,405.5594939
21-11-2025 11:13,49.950802,405.5172441
21-11-2025 11:13,49.941921,405.5172441
21-11-2025 11:13,49.949116,405.5594939
21-11-2025 11:13,49.944954,405.5383825
21-11-2025 11:13,49.948204,405.4961327
21-11-2025 11:13,49.942799,405.5806053
21-11-2025 11:13,49.951042,405.5806053
21-11-2025 11:13,49.946056,405.4961327
21-11-2025 11:13,49.942654,405.5594939
21-11-2025 11:13,49.951603,405.5383825
21-11-2025 11:13,49.944271,405.4750213
21-11-2025 11:13,49.943249,405.5594939
21-11-2025 11:13,49.953022,405.5383825
21-11-2025 11:13,49.940689,405.5172441
21-11-2025 11:13,49.94762,405.5594939
21-11-2025 11:13,49.949398,405.5172441
21-11-2025 11:13,49.943329,405.5172441
21-11-2025 11:13,49.945988,405.5806053
21-11-2025 11:13,49.949795,405.4750213
21-11-2025 11:13,49.94315,405.4539098
21-11-2025 11:13,49.946152,405.5383825
21-11-2025 11:13,49.949181,405.4961327
21-11-2025 11:13,49.943623,405.4961327
21-11-2025 11:13,49.947803,405.3694372
21-11-2025 11:13,49.963093,405.0737694
21-11-2025 11:13,49.920238,405.4327714
21-11-2025 11:13,49.954002,405.665078
21-11-2025 11:13,49.962475,405.2427147
21-11-2025 11:13,49.911934,405.6017438
21-11-2025 11:13,49.974899,405.7284392
21-11-2025 11:13,49.946098,405.2427147
21-11-2025 11:13,49.915752,405.7495506
21-11-2025 11:13,49.977779,405.7495506
21-11-2025 11:13,49.940948,405.158242
21-11-2025 11:13,49.91975,405.8973845
21-11-2025 11:13,49.972878,405.9607458
21-11-2025 11:13,49.954136,405.0315195
21-11-2025 11:13,49.905869,405.7918005
21-11-2025 11:13,49.972828,406.1930523
21-11-2025 11:13,49.966015,404.8837127
21-11-2025 11:13,49.901207,405.4750213
21-11-2025 11:13,49.950481,407.0166675
