STARTDATE,HZ,VPM
18-11-2025 10:53,50.01487,402.0960609
18-11-2025 10:53,50.009815,399.604077
18-11-2025 10:53,49.977356,401.2724458
18-11-2025 10:53,49.961525,406.4042205
18-11-2025 10:53,49.983772,411.2826042
18-11-2025 10:53,50.022717,411.6838561
18-11-2025 10:53,50.032341,407.396808
18-11-2025 10:53,50.015648,402.1383108
18-11-2025 10:53,50.011517,399.498493
18-11-2025 10:53,49.975662,401.1246119
18-11-2025 10:53,49.961708,406.3408863
18-11-2025 10:53,49.984276,411.3037156
18-11-2025 10:53,50.023376,411.7049675
18-11-2025 10:53,50.031944,407.3756966
18-11-2025 10:53,50.015068,402.1383108
18-11-2025 10:53,50.010895,399.5196044
18-11-2025 10:53,49.978054,401.082362
18-11-2025 10:53,49.960533,406.2986364
18-11-2025 10:53,49.983734,411.3670769
18-11-2025 10:53,50.021519,411.8105786
18-11-2025 10:53,50.032604,407.4601692
18-11-2025 10:53,50.015854,402.1594222
18-11-2025 10:53,50.007542,399.604077
18-11-2025 10:53,49.977669,401.2301959
18-11-2025 10:53,49.960915,406.3197478
18-11-2025 10:53,49.983326,411.1981316
18-11-2025 10:53,50.020706,411.6416063
18-11-2025 10:53,50.029617,407.4812806
18-11-2025 10:53,50.014339,402.3494789
18-11-2025 10:53,50.008659,399.7307995
18-11-2025 10:53,49.97802,401.2301959
18-11-2025 10:53,49.958759,406.2986364
18-11-2025 10:53,49.985661,411.219243
18-11-2025 10:53,50.020679,411.6627447
18-11-2025 10:53,50.028854,407.4179194
18-11-2025 10:53,50.01461,402.3283675
18-11-2025 10:53,50.007744,399.857495
18-11-2025 10:53,49.978161,401.3991413
18-11-2025 10:53,49.962086,406.2564136
18-11-2025 10:53,49.982716,410.9236022
18-11-2025 10:53,50.019566,411.4937994
18-11-2025 10:53,50.027901,407.5446419
18-11-2025 10:53,50.015476,402.4128402
18-11-2025 10:53,50.008457,399.7941338
18-11-2025 10:53,49.97686,401.2724458
18-11-2025 10:53,49.961761,406.2352752
18-11-2025 10:53,49.983242,410.965825
18-11-2025 10:53,50.020439,411.4304381
18-11-2025 10:53,50.028721,407.396808
18-11-2025 10:53,50.012798,402.3705903
18-11-2025 10:53,50.007938,399.8786064
18-11-2025 10:53,49.977264,401.3569184
18-11-2025 10:53,49.962994,406.1719409
18-11-2025 10:53,49.983212,410.9024638
18-11-2025 10:53,50.017643,411.4515495
18-11-2025 10:53,50.029453,407.4601692
18-11-2025 10:53,50.012211,402.455063
18-11-2025 10:53,50.007652,399.9208563
18-11-2025 10:53,49.976669,401.4625025
