STARTDATE,HZ,VPM
26-09-2025 10:06,50.044209,412.3174145
26-09-2025 10:06,50.004787,395.8027534
26-09-2025 10:06,50.005749,382.6248028
26-09-2025 10:06,49.947678,376.3737452
26-09-2025 10:06,49.812691,383.1527772
26-09-2025 10:06,49.742256,402.7718422
26-09-2025 10:06,49.81654,421.7784872
26-09-2025 10:06,49.959263,426.7202322
26-09-2025 10:06,50.057739,416.2243222
26-09-2025 10:06,49.996059,399.6463269
26-09-2025 10:06,50.020508,385.1379252
26-09-2025 10:06,49.951958,377.0073036
26-09-2025 10:06,49.844032,381.104268
26-09-2025 10:06,49.742638,398.7171006
26-09-2025 10:06,49.804993,418.8852514
26-09-2025 10:06,49.932686,426.8047048
26-09-2025 10:06,50.054371,418.7585559
26-09-2025 10:06,50.005886,402.7507308
26-09-2025 10:06,50.022209,387.883327
26-09-2025 10:06,49.97538,378.253282
26-09-2025 10:06,49.877441,378.6967838
26-09-2025 10:06,49.753056,393.184047
26-09-2025 10:06,49.77776,414.3658967
26-09-2025 10:06,49.895519,426.5301484
26-09-2025 10:06,50.038162,422.3486844
26-09-2025 10:06,50.025543,407.4179194
26-09-2025 10:06,50.019646,391.7268734
26-09-2025 10:06,49.993137,380.1961802
26-09-2025 10:06,49.912994,376.8383583
26-09-2025 10:06,49.773769,387.5665478
26-09-2025 10:06,49.752476,408.8539816
26-09-2025 10:06,49.852299,425.3263928
26-09-2025 10:06,50.012486,425.7698945
26-09-2025 10:06,50.04464,412.3807758
26-09-2025 10:06,50.004242,395.6971694
26-09-2025 10:06,50.006485,382.4347461
26-09-2025 10:06,49.941132,376.2047998
26-09-2025 10:06,49.806004,383.0894159
26-09-2025 10:06,49.742565,402.9830373
26-09-2025 10:06,49.817814,422.3486844
26-09-2025 10:06,49.978409,427.374902
26-09-2025 10:06,50.055862,416.5622398
26-09-2025 10:06,49.997593,399.857495
26-09-2025 10:06,50.017231,385.6447611
26-09-2025 10:06,49.970627,377.0073036
26-09-2025 10:06,49.841984,379.4148148
26-09-2025 10:06,49.746902,396.0561714
26-09-2025 10:06,49.780052,417.5970231
26-09-2025 10:06,49.930508,428.0506833
26-09-2025 10:06,50.055912,421.4828464
26-09-2025 10:06,50.017807,405.0104081
26-09-2025 10:06,50.023201,389.2348895
26-09-2025 10:06,49.983494,378.4644772
26-09-2025 10:06,49.886734,377.1973603
26-09-2025 10:06,49.754471,390.3541725
26-09-2025 10:06,49.761589,412.3385259
26-09-2025 10:06,49.882427,426.9314003
26-09-2025 10:06,50.030327,424.5238891
26-09-2025 10:06,50.027336,409.740958
26-09-2025 10:06,50.003067,393.5641875
26-09-2025 10:06,49.995525,381.4421856
26-09-2025 10:06,49.924744,376.7327472
26-09-2025 10:06,49.795208,385.6447611
26-09-2025 10:06,49.751572,406.3408863
26-09-2025 10:06,49.840611,423.9325805
26-09-2025 10:06,49.988087,426.0866738
26-09-2025 10:06,50.049526,413.7745881
26-09-2025 10:06,49.989697,397.2810384
