STARTDATE,HZ,VPM
15-12-2025 11:24,49.968742,409.0440383
15-12-2025 11:24,49.970692,407.1645014
15-12-2025 11:24,49.966854,405.052658
15-12-2025 11:24,49.95435,404.2079044
15-12-2025 11:24,49.941814,405.2004919
15-12-2025 11:24,49.941288,407.2911969
15-12-2025 11:24,49.949352,409.0229269
15-12-2025 11:24,49.964439,409.1707608
15-12-2025 11:24,49.970428,407.6713373
15-12-2025 11:24,49.971409,405.5594939
15-12-2025 11:24,49.959511,404.3346269
15-12-2025 11:24,49.943657,404.8414628
15-12-2025 11:24,49.942448,406.6998883
15-12-2025 11:24,49.948952,408.621675
15-12-2025 11:24,49.957756,409.1918722
15-12-2025 11:24,49.983242,407.6924488
15-12-2025 11:24,49.976238,404.9470469
15-12-2025 11:24,49.960804,403.0463986
15-12-2025 11:24,49.942055,403.5743459
15-12-2025 11:24,49.934147,406.2564136
15-12-2025 11:24,49.944546,409.1285109
15-12-2025 11:24,49.96106,410.1633213
15-12-2025 11:24,49.979,408.6850363
15-12-2025 11:24,49.977806,405.7073278
15-12-2025 11:24,49.971371,403.2575667
15-12-2025 11:24,49.946671,403.0463986
15-12-2025 11:24,49.932972,405.3271873
15-12-2025 11:24,49.938313,408.6005636
15-12-2025 11:24,49.956127,410.5012119
15-12-2025 11:24,49.977352,409.5931241
15-12-2025 11:24,49.983456,406.4675817
15-12-2025 11:24,49.973515,403.3631778
15-12-2025 11:24,49.955021,402.3705903
15-12-2025 11:24,49.934349,404.2501542
15-12-2025 11:24,49.934551,407.6291145
15-12-2025 11:24,49.952644,410.2477939
15-12-2025 11:24,49.974743,410.2055711
15-12-2025 11:24,49.985149,407.5235034
15-12-2025 11:24,49.982098,404.0600705
15-12-2025 11:24,49.961594,402.2438948
15-12-2025 11:24,49.937695,403.3631778
15-12-2025 11:24,49.933491,406.7632495
15-12-2025 11:24,49.946346,410.0366258
15-12-2025 11:24,49.971481,410.7968797
15-12-2025 11:24,49.987141,408.5583138
15-12-2025 11:24,49.983124,404.8837127
15-12-2025 11:24,49.971436,402.2861177
15-12-2025 11:24,49.948204,402.455063
15-12-2025 11:24,49.93045,405.41166
15-12-2025 11:24,49.939907,409.1496494
15-12-2025 11:24,49.966915,410.9447136
15-12-2025 11:24,49.983395,409.48754
15-12-2025 11:24,49.990257,405.8973845
15-12-2025 11:24,49.974854,402.6662581
15-12-2025 11:24,49.956627,401.9060042
15-12-2025 11:24,49.931774,404.2290158
15-12-2025 11:24,49.936176,408.1781733
15-12-2025 11:24,49.957294,410.9024638
15-12-2025 11:24,49.983364,410.3956278
15-12-2025 11:24,49.992409,407.0589173
15-12-2025 11:24,49.982498,403.2153439
15-12-2025 11:24,49.963436,401.4202797
15-12-2025 11:24,49.939175,402.9196761
15-12-2025 11:24,49.930794,406.8266108
15-12-2025 11:24,49.948456,410.4801005
15-12-2025 11:24,49.977871,411.2403544
15-12-2025 11:24,49.993237,408.5583138
15-12-2025 11:24,49.991211,404.3346269
15-12-2025 11:24,49.972469,401.3780298
15-12-2025 11:24,49.946316,401.6736977
15-12-2025 11:24,49.928734,405.2216033
15-12-2025 11:24,49.940422,409.6987081
15-12-2025 11:24,49.964134,411.8950513
15-12-2025 11:24,49.991364,410.2055711
