STARTDATE,HZ,VPM
04-01-2026 11:12,50.030098,416.9001305
04-01-2026 11:12,50.069176,412.5919439
04-01-2026 11:12,50.065517,403.4898733
04-01-2026 11:12,50.038521,396.288478
04-01-2026 11:12,49.960136,397.0909817
04-01-2026 11:12,49.908585,406.9321948
04-01-2026 11:12,49.9492,418.0194134
04-01-2026 11:12,50.05283,420.3635634
04-01-2026 11:12,50.09029,412.2329419
04-01-2026 11:12,50.074184,400.1531628
04-01-2026 11:12,50.028088,392.571627
04-01-2026 11:12,49.931847,396.1828939
04-01-2026 11:12,49.87302,410.3322666
04-01-2026 11:12,49.967068,423.1089653
04-01-2026 11:12,50.082802,422.7710747
04-01-2026 11:12,50.11343,410.4378777
04-01-2026 11:12,50.074005,396.2462281
04-01-2026 11:12,50.003426,390.2908383
04-01-2026 11:12,49.88913,398.2313761
04-01-2026 11:12,49.881054,415.0205666
04-01-2026 11:12,50.008778,425.6220606
04-01-2026 11:12,50.10186,420.6380928
04-01-2026 11:12,50.117535,405.2849645
04-01-2026 11:12,50.060455,391.5579281
04-01-2026 11:12,49.960388,389.9106978
04-01-2026 11:12,49.85128,403.3631778
04-01-2026 11:12,49.912983,421.0604561
04-01-2026 11:12,50.073822,426.7413436
04-01-2026 11:12,50.118294,416.4988786
04-01-2026 11:12,50.084114,400.1320514
04-01-2026 11:12,50.042866,389.5516688
04-01-2026 11:12,49.922264,392.6983225
04-01-2026 11:12,49.858635,408.5794252
04-01-2026 11:12,49.956879,423.7002739
04-01-2026 11:12,50.096237,424.4605548
04-01-2026 11:12,50.114357,411.7049675
04-01-2026 11:12,50.067345,396.6686184
04-01-2026 11:12,50.00816,389.9106978
04-01-2026 11:12,49.900677,396.7742025
04-01-2026 11:12,49.879189,412.8876117
04-01-2026 11:12,49.991734,424.4816663
04-01-2026 11:12,50.094616,421.7362644
04-01-2026 11:12,50.102936,408.3048958
04-01-2026 11:12,50.057304,394.8735272
04-01-2026 11:12,49.984119,390.8187856
04-01-2026 11:12,49.886684,399.9842175
04-01-2026 11:12,49.898281,415.7808475
04-01-2026 11:12,50.017738,424.3971936
04-01-2026 11:12,50.095428,419.0330853
04-01-2026 11:12,50.087376,405.4961327
04-01-2026 11:12,50.05048,393.9865508
04-01-2026 11:12,49.965389,392.4237931
04-01-2026 11:12,49.883675,403.0041488
04-01-2026 11:12,49.914623,417.744857
04-01-2026 11:12,50.03788,423.6580511
04-01-2026 11:12,50.090389,416.4566288
04-01-2026 11:12,50.07975,403.0886214
04-01-2026 11:12,50.035172,393.3107695
04-01-2026 11:12,49.950771,394.0076892
04-01-2026 11:12,49.88203,405.7284392
04-01-2026 11:12,49.938282,419.2020306
04-01-2026 11:12,50.048225,422.7077134
04-01-2026 11:12,50.08622,414.17584
04-01-2026 11:12,50.067905,401.2935572
04-01-2026 11:12,50.017963,393.2262969
04-01-2026 11:12,49.937416,395.9505873
04-01-2026 11:12,49.885094,408.3260072
04-01-2026 11:12,49.959724,420.2368409
04-01-2026 11:12,50.05703,421.4194852
04-01-2026 11:12,50.081009,411.8739128
04-01-2026 11:12,50.059223,399.7307995
04-01-2026 11:12,50.003288,393.3741308
04-01-2026 11:12,49.924828,397.7879014
