STARTDATE,HZ,VPM
17-12-2025 10:52,50.039707,406.277525
17-12-2025 10:52,50.040512,406.1719409
17-12-2025 10:52,50.033527,406.2352752
17-12-2025 10:52,50.039619,406.2986364
17-12-2025 10:52,50.042488,406.1930523
17-12-2025 10:52,50.034,406.1930523
17-12-2025 10:52,50.039627,406.2986364
17-12-2025 10:52,50.041855,406.1930523
17-12-2025 10:52,50.035793,406.1719409
17-12-2025 10:52,50.038002,406.2564136
17-12-2025 10:52,50.04282,406.1719409
17-12-2025 10:52,50.034138,406.1508025
17-12-2025 10:52,50.037674,406.2986364
17-12-2025 10:52,50.043346,406.2141638
17-12-2025 10:52,50.036259,406.1296911
17-12-2025 10:52,50.03688,406.2564136
17-12-2025 10:52,50.043564,406.2352752
17-12-2025 10:52,50.037193,406.1719409
17-12-2025 10:52,50.037346,406.277525
17-12-2025 10:52,50.042336,406.2564136
17-12-2025 10:52,50.039501,406.1508025
17-12-2025 10:52,50.035465,406.2564136
17-12-2025 10:52,50.042984,406.277525
17-12-2025 10:52,50.039253,406.1719409
17-12-2025 10:52,50.035332,406.2564136
17-12-2025 10:52,50.042149,406.277525
17-12-2025 10:52,50.039635,406.1719409
17-12-2025 10:52,50.035965,406.2564136
17-12-2025 10:52,50.041054,406.277525
17-12-2025 10:52,50.041348,406.1508025
17-12-2025 10:52,50.035782,406.2141638
17-12-2025 10:52,50.039776,406.2986364
17-12-2025 10:52,50.04377,406.1719409
17-12-2025 10:52,50.035709,406.1719409
17-12-2025 10:52,50.039799,406.277525
17-12-2025 10:52,50.044174,406.1930523
17-12-2025 10:52,50.036068,406.1930523
17-12-2025 10:52,50.038799,406.3197478
17-12-2025 10:52,50.045593,406.1930523
17-12-2025 10:52,50.036163,406.1719409
17-12-2025 10:52,50.038391,406.2986364
17-12-2025 10:52,50.046288,406.1930523
17-12-2025 10:52,50.034809,406.1508025
17-12-2025 10:52,50.038342,406.2986364
17-12-2025 10:52,50.047131,406.1930523
17-12-2025 10:52,50.033695,406.1719409
17-12-2025 10:52,50.039837,406.2986364
17-12-2025 10:52,50.045368,406.1719409
17-12-2025 10:52,50.035217,406.1719409
17-12-2025 10:52,50.039776,406.3197478
17-12-2025 10:52,50.046341,406.2141638
17-12-2025 10:52,50.03442,406.1719409
17-12-2025 10:52,50.040764,406.2986364
17-12-2025 10:52,50.044983,406.2141638
17-12-2025 10:52,50.035641,406.1930523
17-12-2025 10:52,50.038921,406.3197478
17-12-2025 10:52,50.046684,406.2141638
17-12-2025 10:52,50.036671,406.1719409
17-12-2025 10:52,50.039303,406.3197478
17-12-2025 10:52,50.0448,406.2564136
17-12-2025 10:52,50.038372,406.1930523
17-12-2025 10:52,50.038578,406.2986364
17-12-2025 10:52,50.044968,406.2352752
17-12-2025 10:52,50.037739,406.1719409
17-12-2025 10:52,50.038548,406.2986364
