STARTDATE,HZ,VPM
03-01-2026 13:21,49.901089,408.980677
03-01-2026 13:21,49.890873,408.6005636
03-01-2026 13:21,49.883709,409.3819289
03-01-2026 13:21,49.890697,410.5223503
03-01-2026 13:21,49.898819,410.8391295
03-01-2026 13:21,49.902473,410.0577372
03-01-2026 13:21,49.899296,409.0440383
03-01-2026 13:21,49.891048,408.8117317
03-01-2026 13:21,49.885078,409.6775967
03-01-2026 13:21,49.892403,410.6490458
03-01-2026 13:21,49.90126,410.6701572
03-01-2026 13:21,49.903099,409.6987081
03-01-2026 13:21,49.896755,408.875093
03-01-2026 13:21,49.890148,409.0651497
03-01-2026 13:21,49.887993,409.9310147
03-01-2026 13:21,49.897053,410.4801005
03-01-2026 13:21,49.900867,410.1844327
03-01-2026 13:21,49.90081,409.4452902
03-01-2026 13:21,49.896793,408.9173428
03-01-2026 13:21,49.889751,409.1285109
03-01-2026 13:21,49.888348,410.0154873
03-01-2026 13:21,49.895748,410.6912956
03-01-2026 13:21,49.902386,410.4167392
03-01-2026 13:21,49.904224,409.4030673
03-01-2026 13:21,49.895332,408.7061477
03-01-2026 13:21,49.887177,409.1073995
03-01-2026 13:21,49.888721,410.2055711
03-01-2026 13:21,49.899147,410.7757683
03-01-2026 13:21,49.905186,410.2477939
03-01-2026 13:21,49.902782,409.2129836
03-01-2026 13:21,49.894337,408.7061477
03-01-2026 13:21,49.887146,409.2763448
03-01-2026 13:21,49.892181,410.3322666
03-01-2026 13:21,49.8992,410.7757683
03-01-2026 13:21,49.904316,410.1633213
03-01-2026 13:21,49.903648,409.0862881
03-01-2026 13:21,49.893532,408.6427864
03-01-2026 13:21,49.885464,409.3819289
03-01-2026 13:21,49.892841,410.5223503
03-01-2026 13:21,49.90274,410.7968797
03-01-2026 13:21,49.905827,409.9521261
03-01-2026 13:21,49.899754,408.9173428
03-01-2026 13:21,49.890793,408.8539816
03-01-2026 13:21,49.887127,409.7620694
03-01-2026 13:21,49.89687,410.6490458
03-01-2026 13:21,49.902767,410.606823
03-01-2026 13:21,49.905514,409.7198466
03-01-2026 13:21,49.898739,408.8328702
03-01-2026 13:21,49.890984,408.875093
03-01-2026 13:21,49.889584,409.8043192
03-01-2026 13:21,49.895546,410.6490458
03-01-2026 13:21,49.902668,410.4801005
03-01-2026 13:21,49.906166,409.4241788
03-01-2026 13:21,49.896858,408.6005636
03-01-2026 13:21,49.889931,408.980677
03-01-2026 13:21,49.890541,410.09996
03-01-2026 13:21,49.898575,410.712407
03-01-2026 13:21,49.905018,410.1844327
03-01-2026 13:21,49.902271,409.1707608
03-01-2026 13:21,49.896248,408.6850363
03-01-2026 13:21,49.890396,409.2552334
03-01-2026 13:21,49.89365,410.2689053
03-01-2026 13:21,49.900425,410.6490458
03-01-2026 13:21,49.90469,409.9943759
03-01-2026 13:21,49.903454,408.9595656
03-01-2026 13:21,49.895454,408.6005636
03-01-2026 13:21,49.889076,409.3608175
03-01-2026 13:21,49.894203,410.4589891
03-01-2026 13:21,49.902878,410.712407
03-01-2026 13:21,49.905647,409.8887919
03-01-2026 13:21,49.901024,408.875093
03-01-2026 13:21,49.894791,408.7272591
03-01-2026 13:21,49.889099,409.6142355
03-01-2026 13:21,49.897461,410.5856845
03-01-2026 13:21,49.902821,410.6279344
03-01-2026 13:21,49.906624,409.6775967
03-01-2026 13:21,49.899788,408.7061477
03-01-2026 13:21,49.893799,408.7483975
03-01-2026 13:21,49.890362,409.8043192
03-01-2026 13:21,49.897633,410.7546298
03-01-2026 13:21,49.906105,410.5434617
03-01-2026 13:21,49.906048,409.3819289
03-01-2026 13:21,49.89806,408.5583138
03-01-2026 13:21,49.891174,408.980677
03-01-2026 13:21,49.892643,410.1633213
03-01-2026 13:21,49.901215,410.7757683
03-01-2026 13:21,49.907608,410.1844327
03-01-2026 13:21,49.903797,409.0440383
03-01-2026 13:21,49.896538,408.5794252
03-01-2026 13:21,49.891735,409.2763448
03-01-2026 13:21,49.895351,410.3745164
03-01-2026 13:21,49.902866,410.7757683
03-01-2026 13:21,49.908119,410.0788486
03-01-2026 13:21,49.904579,408.9595656
03-01-2026 13:21,49.89624,408.6005636
03-01-2026 13:21,49.889557,409.4241788
03-01-2026 13:21,49.897293,410.6279344
03-01-2026 13:21,49.906601,410.8391295
03-01-2026 13:21,49.909645,409.8043192
03-01-2026 13:21,49.900875,408.7483975
03-01-2026 13:21,49.894814,408.7483975
03-01-2026 13:21,49.896137,409.5931241
03-01-2026 13:21,49.902332,410.2477939
03-01-2026 13:21,49.90276,410.1844327
03-01-2026 13:21,49.902039,409.6353739
03-01-2026 13:21,49.901211,409.2129836
03-01-2026 13:21,49.898457,409.2763448
03-01-2026 13:21,49.895611,409.846542
03-01-2026 13:21,49.899181,410.5012119
03-01-2026 13:21,49.905788,410.4589891
03-01-2026 13:21,49.908638,409.6142355
03-01-2026 13:21,49.902588,408.7906203
03-01-2026 13:21,49.894711,408.9595656
03-01-2026 13:21,49.891647,409.9943759
03-01-2026 13:21,49.900726,410.7546298
03-01-2026 13:21,49.908482,410.4167392
03-01-2026 13:21,49.909283,409.3608175
03-01-2026 13:21,49.90033,408.6639248
03-01-2026 13:21,49.893921,409.0440383
03-01-2026 13:21,49.891914,410.1844327
03-01-2026 13:21,49.90189,410.9236022
03-01-2026 13:21,49.910858,410.4378777
03-01-2026 13:21,49.910179,409.1285109
03-01-2026 13:21,49.897522,408.4949525
03-01-2026 13:21,49.891575,409.2552334
03-01-2026 13:21,49.893166,410.5856845
03-01-2026 13:21,49.907116,411.0291863
03-01-2026 13:21,49.912598,410.1210984
03-01-2026 13:21,49.90633,408.8962044
03-01-2026 13:21,49.896748,408.6427864
03-01-2026 13:21,49.893135,409.5086514
03-01-2026 13:21,49.898243,410.5856845
03-01-2026 13:21,49.904209,410.8602409
03-01-2026 13:21,49.913822,409.9943759
03-01-2026 13:21,49.90733,408.8117317
03-01-2026 13:21,49.896515,408.5583138
03-01-2026 13:21,49.890888,409.5931241
03-01-2026 13:21,49.898186,410.8179911
03-01-2026 13:21,49.910103,410.8813523
03-01-2026 13:21,49.91341,409.7198466
03-01-2026 13:21,49.901691,408.7061477
03-01-2026 13:21,49.895206,408.9384542
03-01-2026 13:21,49.892586,410.0366258
03-01-2026 13:21,49.902252,410.8602409
03-01-2026 13:21,49.910015,410.5856845
03-01-2026 13:21,49.909401,409.5297628
03-01-2026 13:21,49.902611,408.7272591
03-01-2026 13:21,49.895061,409.0440383
03-01-2026 13:21,49.893253,410.1633213
03-01-2026 13:21,49.904156,410.9236022
03-01-2026 13:21,49.912296,410.4167392
03-01-2026 13:21,49.91011,409.1707608
03-01-2026 13:21,49.898979,408.5794252
03-01-2026 13:21,49.89254,409.2974563
03-01-2026 13:21,49.898251,410.4801005
03-01-2026 13:21,49.905193,410.8602409
03-01-2026 13:21,49.912468,410.0788486
03-01-2026 13:21,49.905907,409.0440383
03-01-2026 13:21,49.899734,408.7695089
03-01-2026 13:21,49.894417,409.48754
03-01-2026 13:21,49.898453,410.5223503
03-01-2026 13:21,49.90675,410.7968797
03-01-2026 13:21,49.913193,409.9943759
03-01-2026 13:21,49.905563,408.9173428
03-01-2026 13:21,49.897991,408.7272591
03-01-2026 13:21,49.892303,409.6775967
03-01-2026 13:21,49.900402,410.7335184
03-01-2026 13:21,49.910198,410.7335184
03-01-2026 13:21,49.910217,409.7620694
03-01-2026 13:21,49.903515,408.875093
03-01-2026 13:21,49.897762,408.9595656
03-01-2026 13:21,49.893452,409.8676534
03-01-2026 13:21,49.902195,410.712407
03-01-2026 13:21,49.909901,410.5856845
03-01-2026 13:21,49.910995,409.5509013
03-01-2026 13:21,49.902447,408.7272591
03-01-2026 13:21,49.896267,409.0651497
03-01-2026 13:21,49.894016,410.2689053
03-01-2026 13:21,49.903496,410.9869364
03-01-2026 13:21,49.912842,410.3745164
03-01-2026 13:21,49.907471,409.1918722
03-01-2026 13:21,49.89875,408.7483975
03-01-2026 13:21,49.89603,409.4452902
03-01-2026 13:21,49.897804,410.4589891
03-01-2026 13:21,49.906387,410.7546298
03-01-2026 13:21,49.909725,410.0788486
03-01-2026 13:21,49.906273,409.1073995
03-01-2026 13:21,49.899883,408.8117317
03-01-2026 13:21,49.896282,409.5297628
03-01-2026 13:21,49.898487,410.5012119
03-01-2026 13:21,49.907551,410.712407
03-01-2026 13:21,49.912064,409.8887919
03-01-2026 13:21,49.904919,408.9384542
03-01-2026 13:21,49.897892,409.0018155
03-01-2026 13:21,49.895947,409.9310147
03-01-2026 13:21,49.903786,410.6490458
03-01-2026 13:21,49.908436,410.3956278
03-01-2026 13:21,49.908169,409.5509013
03-01-2026 13:21,49.903255,409.0018155
03-01-2026 13:21,49.899532,409.2552334
03-01-2026 13:21,49.897495,410.0577372
03-01-2026 13:21,49.903603,410.606823
03-01-2026 13:21,49.90963,410.2689053
03-01-2026 13:21,49.909267,409.3185947
03-01-2026 13:21,49.902061,408.8117317
03-01-2026 13:21,49.896992,409.3397061
03-01-2026 13:21,49.899563,410.353378
03-01-2026 13:21,49.907604,410.6490458
03-01-2026 13:21,49.910919,409.9099033
03-01-2026 13:21,49.904762,409.0440383
03-01-2026 13:21,49.899361,409.0018155
03-01-2026 13:21,49.897724,409.740958
03-01-2026 13:21,49.903183,410.4589891
03-01-2026 13:21,49.90834,410.353378
03-01-2026 13:21,49.90979,409.5720127
03-01-2026 13:21,49.903545,408.9595656
03-01-2026 13:21,49.900211,409.1707608
03-01-2026 13:21,49.898655,409.9521261
03-01-2026 13:21,49.906307,410.5223503
03-01-2026 13:21,49.909611,410.2055711
03-01-2026 13:21,49.910328,409.3397061
03-01-2026 13:21,49.901649,408.8962044
03-01-2026 13:21,49.899292,409.3608175
03-01-2026 13:21,49.900295,410.2266825
03-01-2026 13:21,49.907673,410.5434617
03-01-2026 13:21,49.911289,409.9943759
03-01-2026 13:21,49.905552,409.1707608
03-01-2026 13:21,49.901722,408.9595656
03-01-2026 13:21,49.899101,409.5720127
03-01-2026 13:21,49.902092,410.3745164
03-01-2026 13:21,49.906815,410.5856845
03-01-2026 13:21,49.911781,409.9099033
03-01-2026 13:21,49.906635,409.0651497
03-01-2026 13:21,49.900398,408.9384542
03-01-2026 13:21,49.898773,409.7198466
03-01-2026 13:21,49.90329,410.5434617
03-01-2026 13:21,49.910847,410.4801005
03-01-2026 13:21,49.91301,409.5086514
03-01-2026 13:21,49.90258,408.7695089
03-01-2026 13:21,49.899391,409.1073995
03-01-2026 13:21,49.898582,410.0577372
03-01-2026 13:21,49.907402,410.5223503
03-01-2026 13:21,49.913116,409.9732645
03-01-2026 13:21,49.909863,409.0440383
03-01-2026 13:21,49.902649,408.7695089
03-01-2026 13:21,49.898167,409.4030673
03-01-2026 13:21,49.901752,410.2477939
03-01-2026 13:21,49.908936,410.3956278
03-01-2026 13:21,49.916027,409.6353739
03-01-2026 13:21,49.907055,408.8328702
03-01-2026 13:21,49.899216,408.9173428
03-01-2026 13:21,49.898518,409.846542
03-01-2026 13:21,49.906292,410.5645731
03-01-2026 13:21,49.913609,410.2266825
03-01-2026 13:21,49.913258,409.234122
03-01-2026 13:21,49.903385,408.7272591
03-01-2026 13:21,49.898632,409.2974563
03-01-2026 13:21,49.901951,410.2266825
03-01-2026 13:21,49.910583,410.4801005
03-01-2026 13:21,49.914692,409.8043192
03-01-2026 13:21,49.908661,408.980677
03-01-2026 13:21,49.902115,408.8962044
03-01-2026 13:21,49.900723,409.5931241
03-01-2026 13:21,49.903019,410.353378
03-01-2026 13:21,49.911438,410.3745164
03-01-2026 13:21,49.915749,409.5720127
03-01-2026 13:21,49.907028,408.8328702
03-01-2026 13:21,49.898655,409.0862881
03-01-2026 13:21,49.900826,410.0577372
03-01-2026 13:21,49.90794,410.606823
03-01-2026 13:21,49.915989,410.0788486
03-01-2026 13:21,49.911083,409.1285109
03-01-2026 13:21,49.902817,408.875093
03-01-2026 13:21,49.901672,409.5509013
03-01-2026 13:21,49.904308,410.353378
03-01-2026 13:21,49.910641,410.4167392
03-01-2026 13:21,49.915359,409.740958
03-01-2026 13:21,49.908134,409.0229269
03-01-2026 13:21,49.901829,409.0651497
03-01-2026 13:21,49.900761,409.8254306
03-01-2026 13:21,49.905125,410.5434617
03-01-2026 13:21,49.914349,410.3956278
03-01-2026 13:21,49.915237,409.4664016
03-01-2026 13:21,49.905128,408.8117317
03-01-2026 13:21,49.901039,409.1707608
03-01-2026 13:21,49.901855,410.0788486
03-01-2026 13:21,49.90926,410.5012119
03-01-2026 13:21,49.914848,410.0154873
03-01-2026 13:21,49.909748,409.234122
03-01-2026 13:21,49.904629,409.0229269
03-01-2026 13:21,49.903038,409.4664016
03-01-2026 13:21,49.905464,410.0154873
03-01-2026 13:21,49.910221,410.1422098
03-01-2026 13:21,49.91185,409.740958
03-01-2026 13:21,49.908459,409.234122
03-01-2026 13:21,49.904137,409.234122
03-01-2026 13:21,49.903576,409.7831808
03-01-2026 13:21,49.906296,410.3111552
03-01-2026 13:21,49.912991,410.2266825
03-01-2026 13:21,49.910873,409.6353739
03-01-2026 13:21,49.907787,409.2552334
03-01-2026 13:21,49.904057,409.4664016
03-01-2026 13:21,49.906025,409.8887919
03-01-2026 13:21,49.909245,410.0788486
03-01-2026 13:21,49.911243,409.8676534
03-01-2026 13:21,49.908325,409.5509013
